,AHR,AR,ARNT,ATF1,ATF2,ATF3,ATF4,ATF6,BACH1,BCL6,BMAL1,CDX2,CEBPA,CEBPB,CEBPD,CLOCK,CREB1,CREM,CTCF,E2F1,E2F2,E2F3,E2F4,E2F6,EGR1,ELK1,EPAS1,ERG,ESR1,ESR2,ESRRA,ETS1,ETS2,ETV4,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXL2,FOXM1,FOXO1,FOXO3,FOXO4,FOXP1,GATA1,GATA2,GATA3,GATA4,GLI1,GLI2,HIC1,HIF1A,HNF1A,HNF4A,HNF4G,HSF1,IRF1,IRF2,IRF3,IRF4,IRF8,IRF9,JUN,JUNB,JUND,KLF4,KLF5,KLF6,KMT2A,LEF1,MAF,MAX,MAZ,MEF2A,MEF2C,MITF,MXI1,MYB,MYC,MYCN,NANOG,NFATC1,NFATC2,NFE2L2,NFIC,NFKB1,NFKB2,NFYA,NFYB,NR1H2,NR1H3,NR1H4,NR2C2,NR2F1,NR2F2,NR3C1,NR5A1,NRF1,PAX5,PAX6,PAX8,PGR,POU2F1,POU2F2,PPARA,PPARG,PRDM14,RARA,RBPJ,REL,RELA,RELB,REST,RFX1,RFX5,RUNX1,RUNX2,RUNX3,RXRA,SMAD1,SMAD3,SMAD4,SNAI1,SOX10,SOX2,SOX9,SP1,SP3,SP4,SPI1,SPIB,SREBF1,SREBF2,SRF,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TAL1,TBP,TBX21,TCF3,TCF4,TCF7,TCF7L2,TEAD1,TFAP2A,TFAP2C,TFDP1,THAP11,TP53,TP63,TP73,TWIST1,USF1,USF2,VDR,WT1,YBX1,YY1,ZBTB33,ZEB1,ZNF263
JM11_EVA,-0.09603996019858381,4.262291993056116,-1.0533445654569655,0.6930475030172522,-0.3798718387536976,1.6882186789874578,1.413012372164206,4.413843293124179,3.3544426068071598,-0.4019796934880236,-0.46972382306723054,-3.647418199151234,1.2950749907655759,-2.933751581452595,-0.14938971184814262,0.5339405585173284,-2.7202151910994767,-0.4235037210120096,1.2846794944510234,5.551494186101466,-0.05862153258497316,0.8988647021076623,16.28113610274562,-1.4045230224137533,8.931114216113668,2.319172116737882,0.1305012658542727,-1.4525340384209553,-0.24883421343642478,1.693037036405109,-0.3364907933064573,8.711692945438184,-3.1610601160767504,-0.5836123840500559,-2.8620899009294685,0.5988410041881914,1.2523443819730185,0.8261994692611653,0.21399694472350958,-1.1144419068162938,-1.2212176364254241,1.8259152436080166,-1.7961642515656122,1.0990292521357101,1.731040831769871,2.2119302485136783,-1.848652281903825,0.8696243604033598,0.5566546164588968,-1.1089610641689898,-1.0737402026459297,-1.5793336970544947,-1.3245299800864343,3.5933301560196784,-1.8809451403409874,-0.24483404185319485,-0.8522344810914281,2.206345726377138,-0.21193427928008024,0.747026890196012,-1.0920718702897887,-0.30279267991033937,-0.15432380625248684,0.8693881079844733,0.6754415183035695,0.9677055297227087,-0.7427615387476212,0.15453210950464472,-0.5578245895241087,0.5379939339283171,-0.6057541764576588,1.0428894109415745,-1.6558415200242071,0.6647601142914324,1.1009567259294042,-0.8843801142531692,0.5955129105471234,3.16013891200128,0.5293148407340709,-1.6550906398249299,12.839397095769156,3.190356796969772,0.13880297182936227,-0.38601550417854413,-1.7567586260305457,-0.7176230882118471,2.0161843340982877,-0.872856559117421,2.4922718451068238,1.6778872080602485,0.5944200629886892,-2.1292396970535887,2.0367360789712805,-2.1619695118432003,1.9572307481585065,1.5586706965374004,-1.6342260045841834,-0.8612417731772041,-0.6002503336195076,2.9193511178133438,-1.5616032080157147,-1.2598460022436162,0.3595416760733627,-1.468781662144124,-0.6033675275466426,0.47079327365026785,-0.1992836123240458,0.5401447456126228,-2.464607849661628,-0.7333437874557543,0.3680819697519759,0.13281801097052476,-1.736260239723551,-0.9945277786149438,-0.5670394080959195,1.457350665035203,1.7817640751738317,-1.1736739922362656,0.05980609913134376,-0.8942446389077982,0.47139056829573034,-0.23358560016296825,1.4822621069817876,-0.20382360029551636,0.25863705346784843,-0.13199115412069232,-2.0680966096395306,-2.5838279550086374,0.20267203972397851,-0.38412807440709873,-0.0291968015531404,-0.59822624435273,-1.753038640027897,2.9957539841978984,2.0351836725022796,3.541364584389088,0.8167132612184557,2.634820582769996,1.9558990155829652,-1.1204442331707256,0.891485972034005,-1.6730195840951436,-0.3070252782667771,1.0626674212457496,0.241417775062979,-2.040567622821745,1.4300829711011704,2.9270674519212574,0.9640239717273416,-0.6351054253015902,0.8137056478051102,1.8859960886978873,-1.1542805247243921,2.13483959594787,2.7012243528931292,3.350901899838675,-1.4799331668947753,-1.8156789464072023,1.659420931225528,1.3386363886096837,-0.1789381570464085,4.895681919627463,0.6965515247521188,-1.3160017187206874,1.0117751759416445,1.5432224222092887,2.880004420267545,0.3036360966799306
JM11_EVB,-0.07786428871127613,4.173144137806878,-1.0345634526477334,0.8888830174034233,-0.5555596354357069,1.6594163377923512,1.415211606124001,4.366748959501504,3.339493341913829,-0.3873879755653487,-0.3598396314581365,-3.663817956212813,1.3013269184476335,-2.9683746411672396,-0.2648409805140878,0.39976054555281015,-2.7848944397524407,-0.43883956787978873,1.1564397543806726,5.894790138746832,-0.11562483153337544,0.7648116822000748,16.50209046202348,-1.56197571607007,8.292494581197044,2.305570750116914,0.12372481448707635,-1.543979971778073,-0.3829872560034269,1.6267011367211128,-0.330187688256866,8.364816433533532,-3.265376465971222,-0.4139372800098799,-2.9964438475354993,0.7430191159264052,1.2816946419408837,0.8396788140240109,0.6317664606667174,-1.2350833679593187,-1.0693724162473528,1.9076583562038876,-1.8588360547509657,1.133560348174412,1.7006253596974044,2.3810617823015163,-1.8718812919376766,1.0451297664447556,0.6620282059362256,-1.407258260630906,-1.2532341109666316,-1.6751987862962694,-1.4411569363383672,3.675475039731382,-1.8434503000507243,-0.32702787750449464,-0.8134973961119554,2.071840919426593,-0.17715069353404325,0.7058390028398791,-0.95433118627436,-0.24936009532775147,-0.061436834254681535,0.40895507699314865,0.7135716522443817,0.8901741493055052,-0.8861302563331526,0.3360952150182446,-0.5726550500150247,0.5188167982844956,-0.6889080155358791,1.002929150743566,-1.6560815328463572,0.6768008348406873,0.9541455574315733,-0.9304319409289762,0.5336074427163375,2.9987689176018972,0.5748215616772155,-1.5987139182614827,12.821600040328107,3.2217439098030085,0.08287606428768354,-0.339698862784209,-1.9403855611877372,-0.5332426950751821,1.9648348834133487,-0.8903535755505974,2.2912390216816725,1.7250195861679951,0.5461489601573669,-1.9687748718267521,1.7765383299923185,-2.104550461952981,2.061461099258067,1.4889015391300517,-2.125707057150653,-0.37685278574022685,-0.8165201919001742,2.7972967915471454,-1.5403054083108139,-1.295537228983062,0.3958553561314115,-1.6539022621915023,-0.49234724669508306,0.3073675681857967,-0.0439171461095035,0.33172060011001586,-2.7708038581290158,-0.7722838665566142,0.12161959961654445,0.2244710224898143,-1.7621693002416474,-1.084346981991328,-0.8636768048168428,1.3767449663888995,1.6415975506608942,-1.2501550653784619,-0.011175510038803821,-1.0926011805589437,0.3480468800952325,-0.3330657204113458,1.242302955908415,-0.5024295722402027,0.42703324796832764,-0.2911154912185626,-2.0863201692427755,-2.766517203586577,0.24189604172148202,-0.4681962835079141,0.022584380951649573,-0.5107332803643918,-1.6865628195325484,3.125762780033569,1.9197922314922309,3.468035180887578,1.192141362798653,1.9208466400606232,2.05279035200224,-0.6700072951453545,0.7819833566514719,-1.6635783281579382,-0.37037257320145656,1.0986678404379155,0.23134279338622293,-1.9581160484345506,1.4328958022427043,2.7741526548187037,0.9490598035793227,-0.5514527624089278,0.811125556251597,1.7513472358304825,-1.3528668728172226,2.2939757150737132,2.7157788829513536,3.413697655428412,-1.3715528021921624,-1.6277350139022675,1.8055606366523835,1.432577050284236,-0.23260135081192043,4.6179064248400685,0.8255373592848321,-1.355694940495685,0.9342238015182323,1.8844709232326837,2.493037851550794,-0.11763366854839655
JM11_EVC,-0.10660629572304049,4.203819106780937,-1.0704450291841203,0.9407561943430877,-0.5570110914919721,1.754298822818691,1.5288657634367102,4.46590659621895,3.303916644504336,-0.3767695526984291,-0.3580783272680764,-3.6602115554089933,1.5353464655671367,-2.9068877659431704,-0.12906351263942287,0.42126229971722107,-2.8302788229509175,-0.24864844947067974,1.0377482657144885,5.8385046300486145,-0.2253151790655006,0.8083694612253743,16.60024014650784,-1.523062711566984,8.253018886143588,2.216663854841111,0.07555434809877144,-1.6155722534237646,-0.43140209532590207,1.6233025711963294,-0.3334999290385728,8.343317615570962,-3.260007075062551,-0.5440539821301328,-2.9834537116245783,0.7035245351836971,1.1767556282406666,0.7813291181331555,0.6367288563071011,-0.9082914701832084,-1.1376523578425872,1.7904145090067074,-1.804219234040649,1.244267730149499,1.5684768282244308,2.5004897816426297,-1.893014633323626,1.0663586559180147,0.5951433772268805,-1.3621492853307677,-1.2307977692502918,-1.484902548885112,-1.3874198952539234,3.6527926204511947,-1.8238578970775623,-0.4041831009282303,-0.878252133070266,2.045684448117177,-0.07260213632383804,0.7680407763706836,-1.0374748436012131,-0.38324857447888533,-0.05147374269070376,0.3838977267718641,0.6706264574834216,0.9011433307129832,-0.7031244451891064,0.18583965229125507,-0.6245116758210277,0.5843086151814395,-0.8612779547208819,1.1162150074076274,-1.799496699126636,0.6774178864182604,0.9740641618912784,-0.9650478180095511,0.6866977783966919,3.089762471523562,0.5716357366497078,-1.544731114712705,12.724873741202101,3.264810029848176,0.009240199376353222,-0.382963976555309,-1.8193177118653499,-0.5689223015736453,1.9874756028703706,-0.9503887066483321,2.256127276651462,1.5453198887271211,0.7546197051864388,-1.945899960547759,1.784932050937387,-2.2276900983549135,2.0680896597663874,1.4891746139453588,-2.1695814213616935,-0.3718356716524502,-0.7891206280269883,2.8079538449421086,-1.558934427663323,-1.3521142328070581,0.4569424939404122,-1.6052885072658412,-0.25889542428769263,0.1843590557840626,0.03831037615973514,0.40854039983055357,-2.777866997013784,-0.6731836042111133,0.1438231570995793,0.009142306813105128,-1.801406928724497,-0.89539290305414,-0.6270232858286805,1.4790095604749363,1.898731214330099,-1.310837155273337,-0.030693467541587638,-1.1239208946757442,0.29898094694554245,-0.26509030011848045,1.367096727400925,-0.6104202537592851,0.40287752224795087,-0.4416042453946922,-1.8829880020405239,-2.5462204645436097,0.34824378680140633,-0.46939051148751176,0.07085118711249394,-0.32876542724324487,-1.7404787485662483,3.101343801747272,1.9372090073718278,3.3603729882345448,1.0409237926931836,1.8925825567320722,2.1186304010206993,-0.8122642488240036,0.7416708119826806,-1.6173043760438226,-0.27476625021622575,1.1492345472195498,0.2680575452410826,-2.001751974818619,1.361941198201206,2.766040525204578,0.9063012426388083,-0.697292195090055,0.6994738959519873,1.8141193582564012,-1.2434569435607756,2.1962997238271096,2.7034469656470033,3.2303007876866303,-1.5168980821454228,-1.6688136568008647,1.7637503538371333,1.3759789057104932,-0.20643918216602153,4.532428695168458,0.8440986474031024,-1.3532860842101322,1.0451044378130847,1.896394573828846,2.758181514298147,-0.11408393209491616
JM13_EVA,-0.7412422097252663,5.061269505468513,-0.8317868904203534,1.452677431246998,-0.5801369097909121,1.4676732125785132,1.330143476430329,4.649929553078245,3.5372197594332784,0.5813715646468931,-0.3142473076468657,-3.5100533535082823,1.736076966659673,-3.075351509843797,-0.4905845671498737,0.05197360507486041,-2.8074967694955717,-0.456229269278665,1.2993152015448606,5.30997142502553,-0.3082943507595081,1.3432966940933657,16.502730572695185,-1.3983351266385176,6.644681620831421,1.8171460148923329,-0.15031121460946087,-1.8905247093649842,-0.07160572602448498,1.0831821331861409,-0.11456781013573906,9.104378959718066,-2.762176447323399,-0.20703929508915597,-1.5106296262264471,1.0402207139666944,1.5543629522571454,-0.23074344254738344,0.0926991124163557,-1.3531209148269978,-0.9891689836063133,1.4773384735661825,-1.5995620470878966,1.3541234819414003,1.3011286155509676,2.105813775707637,-1.5246692948662668,0.3932662229138479,1.0063837725046756,-1.192719702904674,-0.9027736170485748,-1.4878623020759867,-1.0774986442511847,4.199156309967837,-1.9293231761229974,1.0997660375686593,-0.9455746951713603,2.442075677959832,-0.4471464582640182,0.7378980890085954,-0.25337623670018683,-1.5717847896719035,0.16274556783503802,0.046031600412571025,0.3450742097037634,0.5251846394062826,-0.42023490359747856,-0.4814688575563023,-0.8150180646693161,0.9435581405554702,-1.8314523128596907,1.1628298969730233,-0.6470380803894787,0.756314751582762,0.9905620382494823,-0.7124862032010795,0.5359712175222072,2.8160709646470825,0.8363356566757933,-1.5559110710114863,14.025112938858193,2.7053658304322363,0.6052831499312112,-0.33139496923956707,-2.0165859014121934,-0.14371098186308992,0.3663851295967778,-0.7891578567513836,1.886132617178822,1.1846056369480595,0.25115505412395384,-1.673741813345291,1.722969812884079,-1.9769291559694955,2.357627338324767,1.980864141049357,-2.0432326232428593,-0.03651092418614411,-0.8368367751039927,3.1756517236358657,-1.1444284288833046,-1.6428797779075588,0.36195662724993916,-1.865366770202719,-0.3269610070281088,-0.29102258701974015,-0.3443743332314566,0.4793029878571958,-3.375395859024726,-1.43701593831176,0.3361950514996906,0.06790979000432446,-1.5387494313170254,-1.0144949524406388,-0.34086999655287287,0.6011729121363791,-1.1968609340539575,-1.4290346865991763,-0.07201719352674764,-1.8706240068909599,0.2929523706101438,-0.4927159029033553,1.1699572731766064,-0.9947441472102928,0.5539402931304117,-1.7787405356882389,-1.9620491985769204,-3.1786704081580943,1.2812039911749005,-0.2762810203571866,-0.11790191611765373,-0.5363735805937291,-1.1539763351354433,2.7957438590919605,2.9034193352167557,3.351552870720439,1.6428649646555342,2.3789858329266056,1.6091994254711164,-1.3179487467422264,1.2924800818702666,-1.7697914676721822,-0.20734983257364956,1.093898237398294,1.2351337647474683,-0.9890795856602803,1.1635380796228008,3.2218903813286177,-0.13798362578519605,0.3122714298387598,1.2173931783295364,1.145495260761325,-2.063517800698411,1.5591183169066656,2.3838311476145098,3.4288580455541218,-1.0064282631703394,-1.6951954301652379,1.0416061992281116,1.4902769608238742,0.2920331083954617,4.4751454636522725,0.7785259224933432,-1.4934330176504025,1.2743427197508281,1.8274615379534027,3.5404582698705234,-1.0187008263019186
JM13_EVB,-0.708083903978782,4.9451106528106346,-0.7864488257704254,1.3543552633153582,-0.4811778338082338,1.5174392995291284,1.5411615554920917,4.637916114345454,3.3902172267889146,0.5896908425381636,-0.3900115205873666,-3.533287610528033,1.7120381015059836,-2.9712517313183975,-0.3107718328921266,0.001922302894675688,-2.859497224245059,-0.49779240715879935,1.2305635966856303,5.196711006005553,-0.4436084938672578,1.5473780120050586,16.566061979065147,-1.3477753090186788,6.7381263896782615,1.8944654479195508,-0.15589845254557763,-1.9096883978281438,-0.02197843108230744,0.9781410128410385,-0.10513892144385403,9.255588477501075,-2.771644979476567,-0.251761419658681,-1.5541755643163107,0.9733713816787538,1.4598210696697005,-0.23920207750501252,0.13026940219917515,-1.3192355391433368,-0.9554567692080793,1.384203842899923,-1.48243235701334,1.3182593060869827,1.3432779717822576,1.9083913753796269,-1.5323990964675263,0.4067389586836666,0.9231876960162155,-1.1238531435033978,-0.8349066012763698,-1.3520477694683302,-1.0016554932734936,4.037153013177874,-2.0457937050169277,0.9393376074103094,-0.8085684504180384,2.447359483424976,-0.48406034430860667,0.6719890715083806,-0.5130264762977341,-1.6819083145884526,0.20110597885791331,0.1370115108288371,0.23229908022754817,0.4825181370475311,-0.19860865151786178,-0.42810885058098624,-0.8051963351977783,0.777153100956078,-1.7674301657628775,1.0809554572422009,-0.8621118925844561,0.7848301254062388,0.919708699906582,-0.656729002954827,0.5473444385720636,2.846463101461524,0.8663382589080366,-1.433116902428245,14.092431142769103,2.7407847989652807,0.6385178946420834,-0.4804378972453107,-2.003361856744895,-0.2074281649055151,0.3474797040957866,-0.6148676378578923,1.881384779213943,0.9851874739267691,0.11491433535128986,-1.6854648431968062,1.7105378708333756,-1.9833743635340682,2.3914211003435604,1.9637305411865995,-2.079182763975656,-0.13897049743684003,-0.8324705925031501,3.285596378348922,-1.0739220641028662,-1.7462295165408062,0.39559254135551064,-1.8374143111015928,-0.36474164509304835,-0.017071844834523838,-0.28814822549693425,0.5591061026881028,-3.2377235056859077,-1.4848312388885692,0.23992403252499725,-0.10918956317038954,-1.560830507864037,-0.9447990240405768,-0.4036056311609086,0.4671783967971677,-1.2456664910352464,-1.2721014652115676,-0.07029031086911813,-1.6725044933095559,0.34267211871636,-0.7460650046499376,1.2095094796957007,-1.1464494417426783,0.4604780238352789,-1.8052739928382577,-2.0955466879857076,-3.100897719501993,1.3315133162444401,-0.4804315224341039,-0.1594698006727781,-0.6506015080333941,-1.2807201797600067,2.7828837269860456,3.022847162056779,3.3871957484784203,1.3506642670345235,2.2973898100876644,1.7236171332871146,-1.232595245846258,1.2267396071599954,-1.6903585484558876,-0.2113711827777015,1.0748289635834976,1.2410156724506547,-1.029955505523863,1.1512230178721437,3.2495252312396183,-0.16018600810173672,0.2954687980642563,1.177931904288985,1.1405254437399388,-1.8915402112921884,1.575898772438069,2.4608364191225816,3.3586194216367646,-1.2854166879735425,-1.507029378711168,1.2137143699971806,1.506922896657965,0.19207988646353374,4.683923994618756,0.6208591385536694,-1.5377242010205412,1.3348608512679774,1.618504056762249,3.492501135090723,-0.9942527338895889
JM13_EVC,-0.6344311211610216,5.117356226364746,-0.8759288163039247,1.4068833322512944,-0.6127395608133999,1.5118210770974756,1.563527157046312,4.686362286569991,3.480801205985069,0.6475972003123723,-0.35149577721351677,-3.5184541163255454,1.7060794486941977,-3.0782088402986094,-0.3657024164476437,0.13115521162244131,-2.8467562041530714,-0.42899087974325234,1.2168127201980448,5.081317151868887,-0.3780760426006088,1.4206248443319862,16.642221215418253,-1.2995990431199642,6.790079083851178,1.772109994680861,-0.186426641143608,-1.8336824977336361,-0.14765538069182216,1.1195910898216601,-0.13221775555837226,9.115204364610157,-2.737227942220312,-0.2733711036969256,-1.464867111513721,1.1639846987299207,1.4239630307461304,-0.2380950384326805,0.059577110340246715,-1.2423836929384222,-0.8550653580896247,1.4212001121056017,-1.4986193547089224,1.4189383361081331,1.4133536358055698,1.9862313663651636,-1.5711472346927966,0.4626100444443413,1.0181427459449786,-1.1363002354535865,-0.826913984510371,-1.564223509515935,-1.04688862824397,4.137204577821377,-2.0803408906558927,0.9066538722886581,-1.0788068731703764,2.242555425040312,-0.4136205402701636,0.7990911994482415,-0.30118416324308606,-1.624658388397225,0.24697642177754106,0.0886948405801212,0.2708686007354056,0.6404646079991825,-0.24276413630686286,-0.5134115896232212,-0.9007847276057501,0.9278246109040842,-1.7545463419345335,1.042608919094782,-0.9032894495159113,0.8956237375507011,0.9199340558377798,-0.7104581777797292,0.6064077152779215,2.88432819807054,0.7458980182130457,-1.5239382862484476,14.013881052497132,2.759292030715647,0.642351100381643,-0.41915144980186614,-2.0703182357253858,-0.09538796854668612,0.40641532544538467,-0.583287937834462,1.9796825978559887,1.0261614042811902,0.10517496411546196,-1.6907700518403894,1.6528252963610297,-2.0274459343955527,2.4468935297133925,1.9253578496962807,-2.3142806589333813,-0.17046644634145797,-0.8270543352089555,3.22178473556277,-1.0811229880198865,-1.613924573564715,0.3728573461966938,-1.8623387710994468,-0.5511412251920098,-0.1250842855458053,-0.3814224321795136,0.5136375138578954,-3.3814087783971325,-1.0898827159623987,0.4138321006829381,-0.059192058543680384,-1.7408168024678983,-0.9078842033828091,-0.43426456418365933,0.4950581205603853,-1.3355219777163514,-1.4264486605595086,0.021651289745158158,-1.8834664739346536,0.47156715517740194,-0.6214973296083128,1.3759635965955452,-1.08429923942218,0.5657339316377977,-1.9040424629498511,-2.1481257256877795,-3.1713868655611863,1.3645637916783555,-0.46195937637533724,0.016753702509045895,-0.6769069740865823,-1.213320902514485,2.7436393346265264,3.0052989648839086,3.5145428947913113,1.4728266269123917,2.3737956622103296,1.6078056083375512,-1.165384365125862,1.1890790586426352,-1.6300088448249317,-0.31318375271926746,1.2281507160062994,1.210533568564419,-1.1077521007592952,1.1147249844716849,3.2653846073495782,-0.15113472033917053,0.39707986684844815,1.2441501356193638,0.9877024917127497,-2.0028978975209473,1.5259899608210792,2.5195352836226017,3.452822278008363,-1.1217185058664676,-1.5354166063363763,1.1660410004865647,1.7959925202970866,0.11835857177380311,4.711082254913387,0.8731887818171521,-1.5457099074006846,1.2180532033240485,1.7759179163550485,3.618145610457963,-0.9514557092188243
JM11_21A_DOX,-0.14512783519346942,4.228136857060485,-1.4402986148762091,0.5543643203551808,-0.35507333861748913,1.6297187354959741,1.4466776777395627,4.593347851999447,3.524575972217355,-0.37477893304037463,-0.3589678501430764,-3.626015629442593,1.0967883557240337,-3.0584948352212953,-0.3074636892985202,0.24926687674600853,-2.47053681734544,-0.4798581343957475,0.9970844954758012,5.473938899707775,-0.3565867597217141,0.6962504386262344,15.641970631349936,-1.3331230468847384,10.0755808557014,1.8995883121685617,0.11132144209651407,-1.7443346117162692,0.040359285913281244,1.6573901278215917,0.19937349768302504,9.330554664894404,-3.218692813634483,-0.6000717387125765,-2.8438926549499213,0.7299402915497267,1.2625566131849495,1.1292933369933085,-0.19606010953404066,-1.355934640627488,-0.9884599036465889,1.7360668651517293,-1.2680275627610895,1.0213727054723731,1.4706417917273222,1.8383987401299564,-1.683439270424649,0.9016833947415164,-0.3024810016368755,-1.0043107569195835,-0.8687722683530318,-1.3402587503478838,-1.219549330808651,3.7174248292166108,-2.2938860631913944,0.18349006532474976,-0.5788849766707371,2.3808742898559485,0.015445658357303845,0.6609537430795616,-1.0044109372666823,-0.5813164447265309,-0.458085960113232,0.4443194749010139,0.03542505760674674,0.5644934117717197,-0.47734282203823775,0.16298063154150727,-0.7145975815868945,-0.043416511396891316,-0.9122361939973658,1.2420642061309228,-1.5458950431174965,0.6299027539758338,0.871825519426723,-0.783122216570525,0.32211862796945123,2.3065196586226007,0.6455397577646774,-1.918412084453604,13.34840011862003,3.198650227474109,0.37208215881612217,-0.738624575725422,-1.7646744795487237,-0.661683684599661,1.247753218939416,-1.1782953461279715,2.1680598577439394,1.3443093483231645,0.7367955386081078,-2.2272028614022488,2.3009821690568675,-2.6472000363838215,2.1799805694927032,1.9906644969035878,-1.9595916878309299,-0.24467236968419562,-0.9001788045570434,2.9166897613895846,-1.4612471697889888,-1.191279345685629,0.27661999955261257,-1.4263560979733056,-0.21173979509331134,-0.13979931303149667,0.0698293927427744,0.4217515041451929,-2.050542547582216,0.004584968211516961,0.42909022301201033,-0.22788453960784888,-1.3757599874032795,-0.9801099485287854,-0.3097108885033647,1.3776428793859268,1.027154299645554,-1.2542361963220086,-0.4098812961883994,-0.8466280111410086,0.13574984863323913,-0.3837265660569724,1.689372674165506,-0.43297773227803993,0.07048238678925545,-1.2183952977797228,-3.3698106459329056,-2.582986022807923,0.43619348417505255,-0.5499927054102407,-0.0244213992424997,-0.49524244346040097,-1.864174097827495,2.7833731314501704,1.8314218444683603,2.775390763899276,1.3059179174676843,2.14798506865369,1.6081313502445411,-0.8444743829062746,1.063843277799414,-1.8092526753970384,0.2510877691163333,1.2100380253231846,0.4870075092829465,-1.9116436020202154,1.6714693626773076,2.973750281234038,0.49975211535975184,-1.090873226005843,0.2589107909125605,2.260297744148988,-0.7372079141510968,1.57496405656469,2.787801309898042,3.578844727036363,-1.2540133393869488,-1.4841457051571065,1.812862176492723,1.2164480638403,0.23317503926859884,4.758640982607349,1.1102361244193868,-1.0822943150962114,0.9053803639305201,1.7579521306383794,2.871909711908918,1.5257464430923595
JM11_21B_DOX,-0.2668732120664503,4.240480079979928,-1.4695663823921652,0.606701317555541,-0.2860213351706373,1.6371020254995383,1.4442740601729274,4.6604199461462255,3.5777297432084705,-0.35640437820227705,-0.6807919772544203,-3.591753493187753,1.0769824320530799,-3.1081987080195823,-0.4578282125676853,0.6567406065045254,-2.453607590167887,-0.3721295572910695,0.9154871350333396,5.525113632371305,-0.5704339295128936,0.6881737805828778,15.751149533374281,-1.4989964428925384,9.797160148126911,1.8619340952416892,0.15520789971093665,-1.6103520376620706,-0.04194541094470546,1.7460171963132276,0.04868544539612462,9.126885404464527,-3.192339959132012,-0.6484464875956611,-2.7077594070908293,0.7250862072389371,1.3814513171931122,0.9631610430905005,0.13911348665411172,-1.4177153133892377,-1.1019840177523488,1.769478840820425,-1.406204726560819,1.190129067798776,1.3694031282812151,2.0117515652046984,-1.7099058537810077,0.8703078996165612,-0.34324553864981605,-0.7378407732857813,-1.1362101138614036,-1.3347392327265417,-1.0723663913799741,3.853508244229131,-2.292731742719692,0.02934865794640579,-0.6027987143891373,2.3451019169513327,-0.06249052376299136,0.6390695301802678,-0.9998517510416981,-0.574200251031967,-0.4359767787992901,0.532971087669926,0.08274052746203359,0.6170135684009898,-0.4084356735751849,0.1242876903260889,-0.7282338947023085,0.06873126663168522,-0.8320975534631023,1.2717544860161294,-1.3533764058243125,0.6387321214531214,0.8573560931553392,-0.9489892683980478,0.39276487333511023,2.1750256706504265,0.6106012381421225,-1.89292154854631,13.552246253383442,3.2580611407450695,0.31994576483724546,-0.7751052824375444,-1.771750355301603,-0.5883845465347997,1.1444953972097045,-1.3060550475438155,2.1288146697670842,1.3968409377226323,0.6935770950792188,-2.2191831240575945,2.2865167975996754,-2.5538391730954664,2.17536247289558,2.093643205765641,-1.9368995669337734,-0.29794035046011674,-0.7977467984210417,2.8549772806935723,-1.5078896885151403,-1.3988643852425906,0.3437438090956478,-1.3289778118662892,-0.10037778898587259,-0.24507282382684145,0.13768611349501075,0.41482306285008513,-1.991044968805435,-0.040502240524002336,0.3376142101250294,-0.1848343219652721,-1.2730581237842127,-0.9645697890180499,-0.2823342161290247,1.316999343986891,1.0591865348938836,-1.2124640820036638,-0.4215224712869684,-0.8654482165026911,0.03532037824542308,-0.39154612250957826,1.6211621941713372,-0.3132449952036932,0.07031357763039325,-1.5525220249838656,-3.363325366680552,-2.5974466609479885,0.5322376488017844,-0.6809092063537748,0.018572503744806807,-0.5662177057545617,-1.7685832795766012,2.8037618993041473,1.7307801406600445,2.634878764324179,1.774335865383069,2.307561917666124,1.633939228256879,-0.8835955853584835,0.752638314054353,-1.5951452193041378,0.3014836028254824,1.2224460110283857,0.5155771375534516,-1.9416057338900499,1.6399112175142145,2.8827118932706943,0.4811527416855448,-1.150988437516436,0.2685678402756684,2.2195866300537603,-0.8155369117972706,1.5692115308870918,2.79698871185615,3.671090151781199,-1.4687243362671623,-1.3414281919009925,1.956277842508642,1.2339917760383308,0.18911295013387036,4.753960299157114,1.1050895535670469,-1.210246470278449,0.988608908284019,1.9109798752424307,2.789917046452673,1.2988431351774683
